country,year,coffee_val,land_cov,disaster,temp_chan,corrupt_control,govern_eff,pol_stab,reg_qual,rule_law,voice,energy,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
Mexico,2010,3321,100.149755701683,8,0.306,-0.439748138189316,0.0992598310112953,-0.726463437080383,0.156337782740593,-0.552031338214874,0.178501576185226,1479.19,1920210.875,1925128.875,114.092963,46.1216201782227,2150,2.59917283058167,1539912.875,1924877.375,1926537.375,1893604.625,7250142.5,0.0953997746109963,0.65457010269165,0.641677558422089,1944855.75,1601911.5,2016376.5,8425333,0.824784159660339,0.991899132728577,1.01171898841858,0.380743563175201,0.120466828346252,0.0364217050373554,12.6360083333333,0.529759585857391,0.549068331718445,0.558617472648621,Interpolated,Benchmark,Market-based,Regular,Regular,,85.5555555555555,0.633488595485687,0.203297182917595,0.179729118943214,0.245232433080673,-0.265445053577423,0.00369774596765637,0.57625824213028,0.626305818557739,0.365866661071777,0.641725122928619,0.598828613758087,0.526390373706818,1.11165034770966
Myanmar,2010,0,100.649848326205,2,1.203,-1.67280876636505,-1.62286841869354,-1.28592801094055,-2.24458050727844,-1.5512946844101,-2.06740403175354,1479.19,187181.0625,186192.46875,50.600818,20.4996280670166,2442.78464424057,1.72537803649902,127037.8828125,172276.984375,188379.046875,185371.859375,259063.375,,,,158935.921875,118941.328125,152380.078125,209692.609375,,,,,,0.0707933381199837,959.75,0.229494377970696,0.238070204854012,0.241932287812233,Extrapolated,Benchmark,Estimated,Regular,,,52.2222222222222,0.606418132781982,0.24404513835907,0.0788955688476563,0.0709072723984718,-0.0668135583400726,0.0665474161505699,0.236197546124458,0.262152314186096,0.177971541881561,0.591833889484406,0.559552073478699,0.158178716897965,
Nepal,2010,1,102.680732590549,2,1.138,-0.6956827044487,-0.891942501068115,-1.58397114276886,-0.761707723140717,-0.959066808223724,-0.447481632232666,1479.19,51219.8671875,57221.33203125,27.013212,12.6196870803833,,1.55910623073578,47846.80859375,66680.3046875,52578.625,58255.984375,187521.46875,,,,67337.734375,56039.45703125,69492.3515625,197311.9375,,,,,,0.0361541360616684,73.2623590158046,0.301304548978806,0.309646785259247,0.279470026493073,Interpolated,Benchmark,Market-based,Regular,,,64.4444444444444,0.739640414714813,0.323288559913635,0.0816796869039536,0.0228370353579521,-0.159776479005814,-0.00766918202862144,0.296821385622025,0.330840408802033,0.341901212930679,0.657099485397339,0.54962569475174,0.222114488482475,
Nicaragua,2010,2955,100.444318481553,4,0.868,-0.755830347537994,-0.953751266002655,-0.499709248542786,-0.302378356456757,-0.837366938591003,-0.477622449398041,1479.19,24807.3515625,26013.2734375,5.824065,2.16139316558838,,2.09083533287048,25107.55859375,29784.630859375,24939.021484375,25638.072265625,93843.921875,0.00120869127567858,0.439324200153351,0.492196679115295,25296.572265625,24486.693359375,28313.74609375,91814.3359375,0.70416396856308,0.966349542140961,0.961875915527344,0.545340418815613,0.076266884803772,0.0360564850270748,21.3564486834358,0.329970687627792,0.351200729608536,0.341624855995178,Extrapolated,Benchmark,Market-based,Regular,Regular,,75.5555555555556,0.806550204753876,0.182426854968071,0.172757372260094,0.210216850042343,-0.371951311826706,2.6730326285751E-11,0.340937614440918,0.465168118476868,0.278769582509995,0.65763384103775,0.550133407115936,0.353589773178101,0.533392667770386
Panama,2010,0,101.06695430086,4,0.978,-0.358153432607651,0.134806826710701,-0.116048209369183,0.472236633300781,-0.0802930667996407,0.537198603153229,1479.19,57225.2421875,59501.83984375,3.642687,1.45529997348785,,2.7511157989502,44807.0546875,63322.16015625,58528.75,60717.06640625,143844.671875,0.00191083189565688,0.92343020439148,0.928744316101074,75225.171875,55911.95703125,77890.3828125,188964.734375,0.45334267616272,1.16382825374603,1.17746937274933,0.354278445243835,0.245367124676704,0.0478967651724815,1,0.459780246019363,0.503005564212799,0.484876662492752,Interpolated,Benchmark,Market-based,Regular,Regular,,78.8888888888889,0.60505998134613,0.304940730333328,0.132904812693596,0.297897070646286,-0.454231768846512,0.113429211080074,0.459702372550964,0.607611954212189,0.460134893655777,0.607416272163391,0.606864869594574,0.449918448925018,1.61066818237305
Peru,2010,7738,99.2437322137641,3,1.063,-0.253887414932251,-0.239865243434906,-0.999915421009064,0.39282089471817,-0.566099524497986,0.111124783754349,1479.19,297240.59375,293563.21875,29.027674,14.2233390808106,2132.4568509245,2.68189072608948,221648.53125,289232.40625,301219.46875,293688.4375,785214.5625,0.0113881500437856,0.538551509380341,0.511486828327179,279358.0625,206353.59375,272799.90625,844331.75,0.630858361721039,1.04343116283417,1.02217364311218,0.432521492242813,0.188185662031174,0.0399321056902409,2.825125,0.480957061052322,0.489767879247665,0.502326965332031,Interpolated,Benchmark,Market-based,Regular,Regular,,81.1111111111111,0.65170294046402,0.230120956897736,0.103003412485123,0.182976692914963,-0.172523736953735,0.00471977097913623,0.475841403007507,0.518663942813873,0.513323962688446,0.655122518539429,0.59268844127655,0.388186752796173,1.19017493724823
Philippines,2010,0,97.8468243790599,13,1.065,-0.781123995780945,0.0779656767845154,-1.65075957775116,-0.215251356363297,-0.553793609142303,-0.039045549929142,1479.19,543996.9375,546330.6875,93.96678,36.1472206115723,2124.37976911336,2.59143400192261,453964.21875,562300.4375,552288,551436.9375,1827379.75,0.0229900553822517,0.447928130626679,0.44048136472702,543782.0625,468919.4375,543498,1482097.5,0.644366383552551,0.89351236820221,0.833658158779144,0.467929869890213,0.184437975287437,0.0435772463679314,45.1096641800896,0.357323110103607,0.361389219760895,0.361947000026703,Interpolated,Benchmark,Market-based,Regular,Regular,,88.8888888888889,0.731224000453949,0.196461692452431,0.0920146629214287,0.142272412776947,-0.178766578435898,0.016793804243207,0.354166150093079,0.378427624702454,0.382410854101181,0.656401753425598,0.593109130859375,0.240565896034241,0.747843861579895
Rwanda,2010,1394,99.4489869100176,2,,0.365169644355774,-0.153241440653801,-0.272093862295151,-0.239782363176346,-0.33083176612854,-1.3271712064743,1479.19,15209.73828125,16322.490234375,10.039338,4.4824652671814,,1.59506714344025,15160.8974609375,17897.783203125,15449.1142578125,16383.54296875,24776.30859375,0.000395088165532798,0.293466478586197,0.309169560670853,15839.5537109375,14929.2685546875,16574.119140625,18875.6640625,0.4590864777565,0.939164400100708,0.922267019748688,0.741010069847107,0.102863274514675,0.0467332787811756,583.130906590572,0.385033547878265,0.396387755870819,0.37377992272377,Interpolated,Benchmark,Market-based,Regular,Low capital share,,67.7777777777778,0.838418781757355,0.167050912976265,0.0869547724723816,0.0225949510931969,-0.146488010883331,0.0314685814082623,0.366664677858353,0.459283918142319,0.562146604061127,0.653262794017792,0.585484862327576,0.320254445075989,0.649910986423492
Sierra Leone,2010,0,100.715344032845,2,1.405,-0.780791580677032,-1.21519112586975,-0.236645370721817,-0.760722637176514,-0.947139799594879,-0.157845288515091,1479.19,7551.62451171875,8106.5869140625,6.415634,2.103102684021,,1.50667643547058,6889.81005859375,8963.09765625,7616.0078125,8021.54248046875,18040.591796875,0.000366757187293842,0.295413732528687,0.318330019712448,9568.3740234375,8084.890625,9915.85546875,9712.0107421875,0.576924264431,1.07167112827301,0.974682033061981,0.532100677490234,0.124809563159943,0.0539349317550659,3978.08752653414,0.323658227920532,0.338501036167145,0.321387857198715,Interpolated,Benchmark,Market-based,Regular,Regular,,52.2222222222222,0.724771499633789,0.258464962244034,0.134141907095909,0.0827165246009827,-0.200094878673554,-1.29880023402862E-10,0.337116152048111,0.387825578451157,0.250944703817368,0.652553737163544,0.553851366043091,0.226344242691994,0.532478868961334
Tanzania,2010,5671,100.085056643963,,1.013,-0.542279362678528,-0.622613787651062,0.0144716212525964,-0.46234917640686,-0.486346453428268,-0.130868017673492,1479.19,92945.296875,98450.6953125,43.094401,18.2415428161621,,1.59616684913635,72763.3359375,105191.703125,95140.7734375,99422.328125,475402.5625,0.00606831582263112,0.324387907981873,0.330985456705093,78015.6953125,71329.78125,79209.484375,165891.578125,0.541395902633667,1.0028657913208,1.00384318828583,0.4017453789711,0.149004176259041,0.0447883754968643,1409.27221056124,0.334750771522522,0.331647962331772,0.317365765571594,Interpolated,Benchmark,Market-based,Regular,Regular,,67.7777777777778,0.642072319984436,0.326167821884155,0.0897888392210007,0.0625369995832443,-0.140499204397202,0.0199332516640425,0.33009934425354,0.324685752391815,0.368012875318527,0.651467323303223,0.57362824678421,0.181884989142418,0.503620207309723
Thailand,2010,0,98.758134663081,2,1.405,-0.360339462757111,0.0939978808164597,-1.44278836250305,0.0618106834590435,-0.233622625470161,-0.495821505784988,1479.19,956814.3125,933518.0625,67.195028,38.0122909545898,2349.35640309388,2.55274677276611,666237.8125,894564.5625,958463.875,922410.9375,3748098.5,0.0558064989745617,0.423926323652268,0.396482795476914,927547.5625,656754.4375,871418.3125,3416299.75,0.739634692668915,0.85901689529419,0.903201341629028,0.66460907459259,0.0598264671862125,0.064429797232151,31.685705,0.34803032875061,0.355886816978455,0.369796901941299,Interpolated,Benchmark,Market-based,Regular,Regular,,80,0.549868285655975,0.247532561421394,0.17241045832634,0.32007223367691,-0.318440526723862,0.0285569876432419,0.350890934467316,0.378811478614807,0.338906943798065,0.660483777523041,0.61961030960083,0.227499172091484,0.331891000270844
Togo,2010,72,96.9067807643244,2,1.249,-0.96742308139801,-1.39168667793274,-0.179348394274712,-0.887266576290131,-0.935580134391785,-0.952039062976837,1479.19,8088.00390625,8331.79296875,6.421679,2.61722302436829,,1.76636850833893,7974.86669921875,9404.78125,8140.73828125,8218.3134765625,37436.484375,0.000479231122881174,0.168778374791145,0.186264246702194,7917.63916015625,7357.27783203125,8718.3076171875,30818.623046875,0.584363341331482,0.63607668876648,0.664691686630249,0.806201457977295,0.00999999977648258,0.0302930492907763,495.277021572396,0.4035824239254,0.420849025249481,0.416876554489136,Interpolated,Benchmark,Market-based,Regular,Lower bound,,51.1111111111111,0.816808938980103,0.173991203308106,0.153568595647812,0.126117810606957,-0.209269136190414,-0.0612173490226269,0.411258012056351,0.517147839069367,0.362757086753845,0.643740653991699,0.575321435928345,0.324445068836212,0.224303930997849
Uganda,2010,7666,99.5133342925841,2,1.425,-0.923493564128876,-0.575548768043518,-1.00055825710297,-0.201333165168762,-0.396869570016861,-0.518370270729065,1479.19,59635.6796875,63122.69140625,32.428167,10.1050090789795,,1.97205018997192,54382.85546875,68896.7421875,60535.13671875,63617.93359375,200289.5625,,,,58511.82421875,59449.4765625,66015.953125,88123.234375,,,,,,0.0439666658639908,2177.55750683358,0.319477260112763,0.325152337551117,0.309396117925644,Interpolated,Benchmark,Market-based,Regular,,,70,0.733176410198212,0.228141412138939,0.121658869087696,0.0375775098800659,-0.137164369225502,0.0166101735085249,0.323579102754593,0.346416532993317,0.294757455587387,0.677068889141083,0.534526407718658,0.190757691860199,
Viet Nam,2010,58828,103.942036215788,7,1.092,-0.622543275356293,-0.248680040240288,0.148407876491547,-0.631919384002686,-0.581304907798767,-1.49696779251099,1479.19,391267.875,418834.9375,87.967651,49.0485000610352,2299.99859928988,2.42077112197876,303267.96875,431167.75,398313.5,420005.21875,1127148.5,,,,428070.53125,328877.875,438874.34375,979650.1875,,,,,,0.0643792599439621,18612.9166666667,0.277357816696167,0.291056573390961,0.276024550199509,Interpolated,Benchmark,Market-based,Regular,,,64.4444444444444,0.628726422786713,0.304519474506378,0.0933311507105827,0.283969461917877,-0.3367640376091,0.0262175425887108,0.292220711708069,0.323538184165955,0.177233755588532,0.605663478374481,0.599808812141419,0.215874448418617,
Yemen,2010,188,101.954144111916,2,,-1.19163048267365,-1.02837955951691,-2.4237163066864,-0.61578905582428,-1.09233939647675,-1.3312314748764,1479.19,104376.546875,113271.515625,23.154855,4.29560327529907,,1.41625332832336,93483.3203125,107576.0390625,103030.171875,110138.6875,230562.3125,,,,92594.1875,70668.3515625,96850.25,465991.6875,,,,,,0.0399663746356964,219.59,0.281878024339676,0.299977689981461,0.280616670846939,Interpolated,Benchmark,Market-based,Regular,,,48.8888888888889,0.734057724475861,0.12795427441597,0.114720478653908,0.115892849862576,-0.139677584171295,0.0470522604882717,0.275990337133408,0.420040816068649,0.319551378488541,0.504335045814514,0.601626634597778,0.23403300344944,
Zambia,2010,1,100.003097746585,2,1.21,-0.518319189548492,-0.866416394710541,0.515351355075836,-0.524832308292389,-0.496428072452545,-0.243015319108963,1479.19,46988.75390625,45006.21875,13.605984,3.7041699886322,,2.22212862968445,31656.56640625,44882.109375,47823.73828125,44824.29296875,243631.578125,0.00450403383001685,0.303488910198212,0.293055295944214,38613.22265625,27886.353515625,37076.70703125,171130.390625,0.649498224258423,1.13906407356262,1.05108189582825,0.445720881223679,0.0587250962853432,0.0467056669294834,4.797136875,0.409522622823715,0.423751920461655,0.452107578516007,Interpolated,Benchmark,Market-based,Regular,Regular,,57.7777777777778,0.60646390914917,0.295053005218506,0.0997729003429413,0.23520427942276,-0.205262988805771,-0.0312311463057995,0.406971901655197,0.457811027765274,0.425027132034302,0.682951629161835,0.578303277492523,0.270875662565231,0.40376004576683
Zimbabwe,2010,13,99.8871723470518,2,0.935,-1.37328672409058,-1.53816044330597,-1.10401391983032,-2.00182390213013,-1.83763182163239,-1.47518157958984,1479.19,27993.345703125,28976.095703125,12.697723,5.75327444076538,,2.37260484695435,30123.486328125,34594.7890625,27934.52734375,28501.068359375,59581.9765625,0.000902219326235354,0.318741142749786,0.373107880353928,29670.818359375,30458.587890625,34304.83203125,44040.046875,0.72870272397995,0.894084334373474,0.926273584365845,0.533381104469299,0.173654139041901,0.0424198396503925,1,0.420046418905258,0.431067079305649,0.422498375177383,Interpolated,Benchmark,Market-based,Regular,Regular,,51.1111111111111,0.896069049835205,0.156881928443909,0.160855799913406,0.17614009976387,-0.371844351291657,-0.0181025117635727,0.423236638307571,0.50531405210495,0.402274966239929,0.637274086475372,0.552206814289093,0.340378016233444,1.00827181339264
Angola,2011,0,99.4037877746449,4,0.88,-1.36746907234192,-1.19798719882965,-0.369237810373306,-1.10753154754639,-1.27705323696136,-1.12547838687897,1734.75,185480.78125,201857.65625,24.220661,12.6886281967163,,1.42419624328613,85473.640625,146337.703125,186079.390625,199033.234375,999636.8125,0.0227740723639727,0.375211209058762,0.26471558213234,196278.03125,126104.9375,195093.5625,1055288.875,0.827808856964111,1.04977536201477,1.1409467458725,0.287627995014191,0.0728440210223198,0.0457484722137451,93.93475,0.682955086231232,0.60076367855072,0.561663746833801,Benchmark,Benchmark,Market-based,Regular,Regular,0.393035136394413,47.7777777777778,0.269976615905762,0.305798470973969,0.159467458724976,0.563287138938904,-0.129451245069504,-0.169078454375267,0.706975281238556,0.485339283943176,0.642289102077484,0.52954638004303,0.643985331058502,0.343785881996155,0.55231124162674
"Bolivia, Plurinational State of",2011,6,99.818238805738,2,1.165,-0.573696494102478,-0.471269518136978,-0.417126506567001,-0.76334536075592,-0.984035789966583,-0.0682377889752388,1734.75,60560.34765625,59436.5625,10.212954,4.57814311981201,,2.7451503276825,47197.25,57878.29296875,61378.7265625,58866.59375,120416.828125,0.00210890709422529,0.47913071513176,0.452036589384079,67859.078125,60702.87890625,71267.7578125,130773.1328125,0.672490835189819,1.00803959369659,0.97924929857254,0.455281734466553,0.210473418235779,0.059252642095089,6.9369625,0.378159940242767,0.390414774417877,0.407075792551041,Benchmark,Benchmark,Market-based,Regular,Regular,0.559667772838385,70,0.698910355567932,0.181444898247719,0.102855920791626,0.26032292842865,-0.250125199556351,0.00659105321392417,0.353568434715271,0.444566428661346,0.545260190963745,0.596726059913635,0.538966000080109,0.318386167287827,0.977629840373993
Brazil,2011,136786,97.0993152481727,8,0.814,0.168382421135902,-0.160819366574287,-0.132575422525406,0.25802206993103,0.0451417230069637,0.513676166534424,1734.75,3248795,3280995.75,197.514536,88.6289291381836,1769.62137861968,2.56089591979981,2437451.25,3300180,3274982.25,3266644,13090676,0.187173068523407,0.641820847988129,0.622189283370972,2976570,2389985,3095460,10712995,0.869363725185394,1.14531826972961,1.19897878170013,0.557016670703888,0.127744525671005,0.0512993037700653,1.67282875525659,0.847309648990631,0.798830807209015,0.800869822502136,Benchmark,Benchmark,Market-based,Regular,Regular,0.805874953315954,84.4444444444444,0.564451396465302,0.264102518558502,0.181712329387665,0.137083381414414,-0.147349357604981,-2.2849924619095E-07,0.855193674564362,0.661864280700684,0.822819471359253,0.669875860214233,0.665022015571594,0.444834768772125,0.977965414524078
